listing_id,name,host_id,host_name,host_since,host_response_rate,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,weekly_price,monthly_price,security_deposit
748526,Mother in law studio-Ballard/phinne,3932149,Amy,20-10-2012,88%,47.67944669,-122.3635495,House,Entire home/apt,2,1,0,69,575,2500,200
3908378,Private Suite in Ballard Craftsman,1611939,Drew,16-01-2012,100%,47.67677607,-122.3657393,House,Entire home/apt,3,1,1,96,750,2800,
2868006,Green Lake Escape,14660515,Eric,24-04-2014,,47.6830816,-122.3490081,Apartment,Private room,2,1.5,1,60,,800,
5683646,Urban Calm Studio on Phinney Ridge,7475488,Ericka,14-07-2013,100%,47.67236712,-122.3520413,Apartment,Entire home/apt,2,1,0,95,,,
2762241,High End Phinney Apartment,14127360,Anne & Kelly,10-04-2014,100%,47.67260961,-122.3599416,Apartment,Private room,3,1,1,100,450,1879,
4760181,City & Mountains | Private Suite,2745335,Felix,26-06-2012,100%,47.66911184,-122.3602234,House,Private room,2,1,1,55,,,
4287974,Cozy Seattle Home for 2-6 guests,20219463,Dan,18-08-2014,100%,47.6735178,-122.2749402,House,Entire home/apt,4,1,2,130,750,2500,
48848,green suite seattle - dog friendly,212404,Piper + Kent,25-08-2010,100%,47.67158704,-122.2599474,Apartment,Entire home/apt,2,1,1,125,,2200,500
9999759,Gorgeous 5bedroom home - NE Seattle,29935483,Julie,24-03-2015,100%,47.66958389,-122.262711,House,Entire home/apt,6,3,5,300,,,1500
3774113,Charming 2 BD 1 BA Apt,2336122,Sandra,10-05-2012,100%,47.67185678,-122.2745781,Apartment,Entire home/apt,4,1,2,200,1200,4800,175
8227710,Seattle Modern Lakefront Home,658155,Joe,02-06-2011,100%,47.66137027,-122.2679953,House,Entire home/apt,12,3.5,5,400,,,500
23919,Luxury Treehouse Garden Cottage,95510,Peggy,18-03-2010,100%,47.66840976,-122.2702469,Apartment,Entire home/apt,4,1,1,165,990,3900,200
7698721,"Easy City Access, U.W. Children's",1024728,Barbara,26-08-2011,,47.67253249,-122.2785708,House,Private room,2,1,1,117,720,,100
7872818,Charming garden retreat near UW,3382100,Judith,26-08-2012,100%,47.67145028,-122.2763682,House,Entire home/apt,2,1,1,85,525,1950,150
8289871,Cozy Room near U.W. & Children's,1024728,Barbara,26-08-2011,,47.67075686,-122.2767092,House,Private room,2,1,1,115,735,,100
1737244,Your Warm  Retreat ,9148911,Constance,30-09-2013,100%,47.67105428,-122.2789072,House,Private room,2,1,1,62,475,1637,200
1429904,One room cottage,7688686,Cecilia,24-07-2013,100%,47.66398275,-122.2748261,Cabin,Entire home/apt,2,1,0,100,,,
9074837,Spacious private suite like living,7182858,Anj,29-06-2013,100%,47.66094612,-122.2868582,Apartment,Entire home/apt,2,1,1,100,,,
4278896,Room & Private Bath in Sunny Apt,3650148,Allison,23-09-2012,100%,47.66502532,-122.2805336,Apartment,Private room,2,1,1,60,,,
4016079,Close to the UW in Laurelhurst,16206353,Kathy,31-05-2014,100%,47.65964048,-122.2707777,Apartment,Entire home/apt,4,1,2,185,1100,3100,100
7389950,Seattle Mid-Century Modern,5371112,Donghwan,08-03-2013,100%,47.65738308,-122.2857879,House,Private room,2,1,1,99,,,
3529563,Warm & Cozy 2BD Close to UW,9893268,Elliott,08-11-2013,,47.6599856,-122.2722458,House,Entire home/apt,4,1,2,200,1000,3000,200
8612922,Spacious Laurelhurst Hideaway,41402752,Kendall,13-08-2015,100%,47.65724094,-122.2847736,House,Entire home/apt,4,1,1,125,800,3200,200
7564942,Private room near University of WA,39663044,Nicolas,27-07-2015,,47.66459068,-122.2816444,Apartment,Private room,2,1,1,60,,,
5228066,Sunny 2Bdrm/2bath Apartment,3650148,Allison,23-09-2012,100%,47.66580643,-122.2814381,Apartment,Entire home/apt,4,2,2,100,,,
8150045,Private Studio near UW & Childrens,17640965,Gloria,04-07-2014,100%,47.66622534,-122.2767564,House,Private room,2,1,1,55,,,200
3413183,Geometric Modern Apt,17208894,Ryan,24-06-2014,,47.64806733,-122.3828611,Apartment,Entire home/apt,2,1,1,550,,,
3123041,Little Urban Studio / Private Entry,597729,Diane,17-05-2011,100%,47.64417928,-122.3838475,House,Private room,2,1,1,75,,,
2492143,Spacious Private bedroom & bath,512103,Mari,15-04-2011,60%,47.64781515,-122.3889815,House,Private room,2,1,1,95,,,150
6714652,Private Studio in Charming Magnolia,16007710,Jon,26-05-2014,88%,47.64657055,-122.3884179,Loft,Entire home/apt,2,1,0,150,,,95
6678058,Private mother-in-law studio apt.,34953514,Jeffrey,03-06-2015,100%,47.64767852,-122.3924742,House,Entire home/apt,2,1,1,110,700,2700,150
1696194,Beach Bungalow Discounted 12.9 - 23,8956137,William,20-09-2013,100%,47.63297071,-122.3948869,House,Entire home/apt,4,1,1,228,1900,,500
9352778,Spacious 2BR/2BA Magnolia Townhouse,208959,Val,22-08-2010,100%,47.64776523,-122.3825066,House,Entire home/apt,6,2,2,110,,,100
2720963,Beautiful Home near Downtown,3676438,Dan,25-09-2012,100%,47.64161954,-122.3897249,House,Entire home/apt,6,3.5,3,950,,,250
6591879,City Views - Available Sept Monthly,34487300,E.J.,29-05-2015,100%,47.6433632,-122.3881652,Apartment,Entire home/apt,4,1.5,2,225,1575,5500,500
10023353,Classic Tudor with mountain view,12166833,Monika,12-02-2014,100%,47.6457096,-122.3920604,House,Entire home/apt,6,2,3,125,750,3000,
8207987,Sleep in Seattle-close to all,43281593,Ann,03-09-2015,100%,47.64653807,-122.3937383,House,Private room,2,2,1,68,400,1600,
3971346,In City 50's Modern Urban Homestead,14446306,Derek,18-04-2014,100%,47.64667347,-122.3849647,House,Entire home/apt,6,1.5,3,250,,,300
3382533,Modern Drama Above Magnolia,5177328,Andrea,21-02-2013,98%,47.64120565,-122.3868656,Apartment,Entire home/apt,4,1,1,150,1000,3000,100
8943821,"Quiet, cozy, and perfect location!",11274242,Loida,13-01-2014,100%,47.63862403,-122.3880129,Apartment,Private room,2,1.5,1,48,,,
4485424,View Home 3.7 mi from Pike Pl. Mkt.,16630158,Kerry,10-06-2014,100%,47.63791251,-122.3912642,House,Entire home/apt,8,3,3,330,,,250
7227464,Modern Magnolia Atelier,5177328,Andrea,21-02-2013,98%,47.64032523,-122.3866494,Apartment,Entire home/apt,2,1,1,125,800,2800,100
2958318,MODERN 2 BD/2.25 BTH TOWN HOME,12729402,Shadhi,02-03-2014,,47.64325318,-122.3847651,Townhouse,Entire home/apt,4,2.5,2,350,,,
4066344,West Seattle Guest Room,21088545,Paul,08-09-2014,,47.54675907,-122.3705601,House,Private room,1,1,1,80,,,
8012443,SuiteLouis #1 in Quiet West Seattle,42305353,Matt,23-08-2015,100%,47.53806354,-122.3674219,Townhouse,Private room,2,1,1,70,500,1350,500
8094338,SuiteLouis #2 in Quiet West Seattle,42305353,Matt,23-08-2015,100%,47.53832168,-122.3660345,Townhouse,Private room,2,1,1,70,550,1350,500
5096363,"Cozy, quiet room in West Seattle",25963725,Emily,11-01-2015,100%,47.53463339,-122.3646802,House,Private room,2,1,1,72,600,1500,100
1980283,West Seattle Two Bedroom Apartment,10219841,Conni & Stew,24-11-2013,,47.55068798,-122.3750496,Apartment,Entire home/apt,4,1,2,99,,1995,
2761092,Turquoise Dragonfly in West Seattle,1754964,Amy,15-02-2012,100%,47.54801634,-122.3757066,House,Entire home/apt,4,1,2,78,567,1848,500
4163204,RENT ENTIRE UPPER LEVEL OR  A ROOM!,18046472,Jen,13-07-2014,,47.54294922,-122.3754064,Apartment,Private room,2,1.5,1,300,1600,1600,
1145148,GardenLife Sanctuary ,6278931,Jessie Rey & Maketa,07-05-2013,100%,47.55325067,-122.362994,House,Entire home/apt,5,1,3,250,1500,,200
7039427,Private Room Close to Downtown,36912090,Yidian,28-06-2015,100%,47.55296009,-122.3731136,House,Private room,2,1,1,39,350,1360,
7527242,15min-Downtown! Bus-steps away!,12680177,Julieta,28-02-2014,,47.54294169,-122.3615553,House,Entire home/apt,6,1,3,95,,2800,1500
8286095,Blue Igloo,43689477,Sarah,08-09-2015,,47.55029746,-122.3726963,House,Private room,2,0.5,1,97,567,,
9238818,Cozy Cottage,50893,Chris,02-11-2009,100%,47.55364186,-122.3641685,House,Entire home/apt,4,1,2,102,685,2600,1500
3025456,New Townhome in West Seattle,14128353,Heidi,10-04-2014,100%,47.54553299,-122.3673159,House,Private room,2,1,1,60,450,,
6888107,Cozy Room West Seattle,4485033,Hamlin,25-12-2012,100%,47.5460282,-122.3710802,Townhouse,Private room,4,1.5,1,49,,,250
3242605,Private zen den with sauna!,2733106,Jessica,24-06-2012,100%,47.5542022,-122.3905905,House,Private room,2,1,1,60,380,1700,
6118198,Private Suite in Modern Home,2355349,Kellie,12-05-2012,100%,47.55599996,-122.3932034,House,Private room,2,1,1,79,,,
189156,Sweet Studio -Water & Mountain view,179030,Harriet,24-07-2010,100%,47.54543065,-122.3978373,Apartment,Entire home/apt,2,1,0,76,488,1650,200
6990677,Oasis Near Puget Sound with Kitchen,10918906,Eric,30-12-2013,100%,47.5520126,-122.3936926,House,Entire home/apt,2,1,1,110,650,2500,250
8194886,Bright Modern Apartment,1977631,Amanda,20-03-2012,,47.55569266,-122.3875252,Apartment,Entire home/apt,3,1,1,110,,,
8645226,West Seattle warm and welcoming....,41178788,Ronda,11-08-2015,100%,47.5569131,-122.3882632,House,Private room,2,1,1,59,,,
859467,Alki Beach Waterfront Cape Cod HSE,4500127,Michael Joseph,26-12-2012,40%,47.55575249,-122.4000448,House,Entire home/apt,7,1,2,195,1250,,300
9096972,"Mid-Century Retreat, Saltwater View",47428920,Kevin,25-10-2015,100%,47.55914901,-122.3975754,House,Entire home/apt,3,1,1,85,1100,3000,250
1246117,View Home in West Seattle ,1169181,Steve,16-09-2011,100%,47.54733798,-122.3904659,House,Entire home/apt,7,2,3,200,890,2490,
7665415,The Hideout at Alaska Junction,3286649,Michael,17-08-2012,100%,47.55872251,-122.3883222,Apartment,Entire home/apt,4,1,2,109,670,2163,100
8583457,Le Petite Retreat,17895568,Candace,09-07-2014,100%,47.55929524,-122.4025936,House,Entire home/apt,4,1,2,200,,,500
146301,"West Seattle, The Full Moon Cottage",33360,Laura,23-08-2009,100%,47.55483989,-122.3870566,House,Entire home/apt,6,1,2,135,945,3200,200
677266,Toulouse room/Parisian charm cozy,30559,Angielena,09-08-2009,100%,47.54948235,-122.3177878,House,Private room,2,3,1,70,390,1200,100
9419,Golden Sun vintage warm/sunny,30559,Angielena,09-08-2009,100%,47.5506197,-122.3201354,House,Private room,2,3,1,90,580,1500,100
1950012,Artists' Retreat,5304351,Joe,03-03-2013,,47.54543701,-122.3191275,House,Private room,2,1,1,50,,,
9508837,Georgetown Loft Apartment,3638194,Johannes And Maria,21-09-2012,100%,47.54624715,-122.3196416,Loft,Entire home/apt,4,1,1,99,,,250
226677,Classic beauty room w/warm heat,30559,Angielena,09-08-2009,100%,47.54969071,-122.3186791,Other,Private room,2,3,1,70,400,1400,150
7256122,Georgetown Modern Craftsman,3638194,Johannes And Maria,21-09-2012,100%,47.54597775,-122.3206912,House,Private room,2,1,1,65,458,1617,
6765354,Roadhouse Retreat,32222318,La Dele,29-04-2015,100%,47.54488043,-122.3211576,House,Private room,2,1,1,90,500,,
3303376,Zen space/yoga room warm and modern,30559,Angielena,09-08-2009,100%,47.55004279,-122.3177987,Other,Private room,2,3,1,75,430,1300,100
10060388,Craftsman Farmhouse in Seattle,943847,Cote,09-08-2011,100%,47.52116813,-122.3287552,House,Entire home/apt,6,1.5,3,100,,,
8570596,Cozy modern cabin.,43868016,Chris,10-09-2015,100%,47.5289349,-122.3252366,House,Private room,2,1,1,65,,,
4589654,Sweet home away from home,23792018,Roda,15-11-2014,100%,47.52668,-122.3160364,House,Entire home/apt,4,1,2,105,,,200
7843145,February Special $125/night!,41322124,Carla,12-08-2015,100%,47.5279026,-122.3682472,House,Entire home/apt,4,1,2,125,1000,3000,200
8194164,West Seattle home just off 35th Ave,43226056,Tony,02-09-2015,,47.52816899,-122.3763467,House,Private room,2,1,1,60,350,1200,
4252591,West seattle cozy home,22068932,Leonard,03-10-2014,,47.52668877,-122.3493392,House,Private room,2,1,1,59,413,,500
6810430,West Seattle Haven,2911433,Anna,12-07-2012,90%,47.53045987,-122.3533318,House,Entire home/apt,3,1,1,65,400,1400,
902609,Awesome Studio in West Seattle,3264544,Fabio,15-08-2012,100%,47.52448605,-122.3538014,House,Entire home/apt,3,1,1,58,458,,100
696004,"Beautiful, Accessible 1 Bedroom Apt",3563779,Wendy,13-09-2012,100%,47.51829751,-122.3506869,Apartment,Entire home/apt,4,1,1,120,800,2200,
4824581,The Mod Pod- Basement Suite,167482,Ann,15-07-2010,100%,47.52543323,-122.3434649,House,Private room,4,1,1,150,,,200
72743,Get Cozy In West Seattle,242188,Jennifer,22-09-2010,43%,47.52578916,-122.344512,House,Private room,2,1,1,55,420,1400,
6019762,Peaceful Renovated General Store.,31247796,Jimmy,14-04-2015,100%,47.52974661,-122.3490923,House,Entire home/apt,4,1,2,110,770,,
6133684,Large Private Basement Apartment,6743367,Janice,04-06-2013,100%,47.52508968,-122.3529102,House,Private room,2,1,1,75,500,1500,
4182732,Beautiful West Seattle Craftsman,21699774,Pierre,23-09-2014,,47.527554,-122.3506774,House,Private room,2,1,1,75,,,
6479027,Beautiful room and bathroom,1939746,Justine,17-03-2012,100%,47.52709692,-122.3463381,Townhouse,Private room,2,1,1,53,420,,
2508065,West Seattle Highland Park Hideaway,12836602,Fritz & Jody,05-03-2014,100%,47.51881769,-122.3525985,House,Entire home/apt,4,2,2,129,799,,250
8089781,Lakeside Cottage w/Beach access,42719719,Julia & Bjarni,27-08-2015,100%,47.63867143,-122.2768575,Apartment,Shared room,2,1,1,30,,,
7692789,Artistic Sanctuary Overlooking Lake,23911251,Rob,18-11-2014,100%,47.6409423,-122.2769736,Condominium,Private room,2,1,1,70,450,1575,150
8136553,A cozy and quiet space for you !,42966608,Alessandro,31-08-2015,100%,47.64193321,-122.280189,Apartment,Private room,2,1,1,80,,,
1042022,Perfect Location by Lake Washington,5736221,Lene & Johnny,02-04-2013,100%,47.63420383,-122.2801132,Apartment,Entire home/apt,2,1,1,125,,2200,200
8863714,Down Town Madison Park Apartment,27499395,Meagan,09-02-2015,100%,47.6340786,-122.2788966,Apartment,Entire home/apt,4,1,1,95,665,2850,100
4557204,Perfect Madison Park Urban Oasis,23624535,Beth And Garrett,11-11-2014,100%,47.62931559,-122.2936488,House,Entire home/apt,8,2.5,4,285,,,
6644760,Lakeside Suite near Beach and Shops,34779932,Marc,01-06-2015,100%,47.63800389,-122.277791,Apartment,Entire home/apt,2,1,1,109,600,2200,500
8764748,Madison Park House - 2+ Bedrooms,45960572,Brent,07-10-2015,100%,47.63471337,-122.2793671,House,Entire home/apt,4,1,2,275,,,
9342299,2 Private Bedrooms in Luxury Home,48486517,Stanley,08-11-2015,,47.63319218,-122.2882936,House,Private room,4,2.5,1,190,,,
4464542,Beautiful water view apartment,11910130,Marion,03-02-2014,,47.63661482,-122.2768821,Apartment,Entire home/apt,2,1,1,80,,,
3817141,Charming home in Madison Park,13757387,Mary,31-03-2014,86%,47.63917993,-122.2801607,House,Entire home/apt,2,2,1,200,,,
2103939,Cozy Lakeside Apt in Seattle,10727475,Ann,20-12-2013,80%,47.64020779,-122.2797482,Apartment,Entire home/apt,3,1,1,70,400,,100
8387068,Swanky 1 bdrm near Beach & Dining,34779932,Marc,01-06-2015,100%,47.63713429,-122.2767983,Apartment,Entire home/apt,4,1,1,139,750,2600,250
5249067,Colorful Retro 1Bd near Arboretum,8246601,Mallory,19-08-2013,,47.62840339,-122.289938,Apartment,Entire home/apt,2,1,1,75,500,,
7620570,Cozy room in Madison Beach,39969773,Béatrice,29-07-2015,100%,47.64092313,-122.2776341,House,Entire home/apt,2,1.5,1,150,1600,5600,
6993726,"Bright, Sunny Madison Park Condo",10877293,Brandon,28-12-2013,100%,47.63664678,-122.2768577,Condominium,Entire home/apt,5,1.5,2,215,1400,4500,400
9463491,Cozy Room on Lake in Seattle,10727475,Ann,20-12-2013,80%,47.63985105,-122.2798948,Apartment,Private room,1,1,1,60,,,
6908161,Capitol Hill Apt. in Craftsman Home,8642533,Sasha,05-09-2013,100%,47.62360911,-122.3108806,Apartment,Entire home/apt,5,1,2,250,1000,4000,500
9169270,Large 1 bed  in Capitol Hill,46005243,Sam,07-10-2015,100%,47.6205072,-122.3099778,Apartment,Entire home/apt,3,1,1,150,900,4000,250
7940358,"Airy 2BD townhome, great locale",1393266,Mark,10-11-2011,100%,47.62108204,-122.3107847,House,Entire home/apt,5,2,2,139,999,3250,
4632923,"Capitol Hill Apt, Balcony, Views!",1746143,Margot,13-02-2012,100%,47.62323614,-122.3068975,Apartment,Entire home/apt,4,1,2,104,619,,
2764126,Spectacular Capitol HIll Townhome ,8758664,Freddie,10-09-2013,90%,47.61961228,-122.3024551,House,Entire home/apt,2,2.5,2,125,795,2800,150
4710866,Crayola Home - Purple Room Bunk 1,7354306,Michael,08-07-2013,100%,47.6301117,-122.3019341,House,Shared room,1,3.5,1,33,238,,
3994601,Crayola Home Green Room-Bunk Bed 5,7354306,Michael,08-07-2013,100%,47.62954292,-122.301695,House,Shared room,1,3.5,1,27,,,
7873208,Crayola Home Green Room-Bunk bed 7,7354306,Michael,08-07-2013,100%,47.63121579,-122.3034603,House,Shared room,1,3.5,1,29,238,,
3811828,Crayola Home Green Room-Bunk Bed 3,7354306,Michael,08-07-2013,100%,47.63146986,-122.3018807,House,Shared room,1,1,1,29,250,,
7873345,Crayola Home Green Room-Bunk Bed 8,7354306,Michael,08-07-2013,100%,47.62974045,-122.301834,House,Shared room,1,3.5,1,29,,,
3811930,Crayola Home Green Room -Bunk Bed 1,7354306,Michael,08-07-2013,100%,47.63140078,-122.3030855,House,Shared room,1,1,1,30,238,,
2670365,Seattle's hot Cap Hill - Pvt Room,13669439,Matthew,29-03-2014,100%,47.63058492,-122.3097,House,Private room,2,1.5,1,65,759,2800,
4225225,Queen Rm in Capitol Hill Guesthouse,12796487,"Emma, Shannon, Anna & Rachel",04-03-2014,100%,47.61849577,-122.3093418,House,Private room,2,5,1,125,,,
5728135,Sunny in Seattle,9792669,Hannah,03-11-2013,90%,47.62872248,-122.3015299,Apartment,Private room,2,1,1,84,525,,
1818768,Comfortable Bedroom in Capitol Hill,5589030,Daniel,23-03-2013,100%,47.62313809,-122.3082496,Apartment,Private room,2,1,1,70,520,1600,
8689375,Master Bedroom with Private Bath,28917785,Gary,07-03-2015,63%,47.62901568,-122.3098044,House,Private room,2,3,1,90,,,
9509695,Madison Valley Townhome,22698112,Shu,18-10-2014,,47.61906719,-122.3069792,Townhouse,Private room,2,1,1,100,,,
9156273,Private room next to Capitol Hill,19994652,Griffin,14-08-2014,90%,47.62805712,-122.2995441,House,Private room,2,1,1,40,,,
6185083,Art Lair on the Hill,32081109,Noah,27-04-2015,100%,47.62121353,-122.3049061,Apartment,Private room,2,1,1,75,400,1200,
5738982,Ideal Location in N. Capitol Hill,11376974,Angela,16-01-2014,,47.62193712,-122.3073303,House,Private room,1,1,1,90,,,
8969737,Interlaken House,12650724,Andrew,27-02-2014,,47.63500981,-122.3046639,House,Private room,2,1,1,150,,,
2500188,Walking distance from it all...,12796487,"Emma, Shannon, Anna & Rachel",04-03-2014,100%,47.61714446,-122.3095937,Bed & Breakfast,Private room,2,1,1,155,1100,,
3416590,Capitol Hill top floor hideaway. ,12796487,"Emma, Shannon, Anna & Rachel",04-03-2014,100%,47.62109014,-122.307057,Bed & Breakfast,Private room,1,5,1,145,,,
6074312,Balcony room with Lake & Mt. Views,12796487,"Emma, Shannon, Anna & Rachel",04-03-2014,100%,47.61920282,-122.3093887,Bed & Breakfast,Private room,2,1,1,165,,,
9696950,Mad Valley Spa Suite,47638002,Devon,28-10-2015,100%,47.62346203,-122.2973441,House,Private room,2,1,1,125,,,
9920856,Private Capitol Hill Suite,8118817,Tracy,12-08-2013,100%,47.63397746,-122.3107261,House,Private room,2,1,1,100,,,
2268329,Private Rm Cap Hill - Free Parking,11582791,Adam,23-01-2014,60%,47.61935155,-122.3090545,Apartment,Private room,2,1,1,65,357,1260,
8868025,Sunny Room Overlooks Garden,46318353,John,11-10-2015,,47.61809774,-122.3097914,Bed & Breakfast,Private room,2,1,1,146,,,
1049293,Charming 1BR in Historic Mansion,1729224,Marlow,10-02-2012,100%,47.62865843,-122.3099266,Apartment,Entire home/apt,2,1,1,125,700,2500,100
4401544,Modern Studio in a Central Location,22848233,Carrie,22-10-2014,100%,47.63027881,-122.300481,House,Entire home/apt,3,1,0,85,488,1722,
7275464,Private Capitol Hill Studio,38090170,Bobby,10-07-2015,90%,47.6246376,-122.3048842,Bungalow,Entire home/apt,2,1,0,140,800,,100
7823973,"Garden apartment, quiet, wifi",41193990,Julia,11-08-2015,100%,47.62405924,-122.3005672,Apartment,Entire home/apt,2,1,1,120,800,2200,300
8507873,Capitol Hill Cute Space,44801828,Kelli,22-09-2015,100%,47.62180402,-122.3082868,Apartment,Entire home/apt,2,1,1,100,,,
8131881,Private Studio apt in Capitol Hill,42940083,Rick,30-08-2015,90%,47.62005089,-122.3093351,Apartment,Entire home/apt,2,1,1,45,300,1150,200
6592178,Lofted urban retreat with roof deck,186257,Nicole,30-07-2010,,47.62215175,-122.3079759,Townhouse,Entire home/apt,4,2,2,300,2000,,250
825574,Urban Oasis,1340339,Anne,27-10-2011,100%,47.62513799,-122.3055617,Apartment,Entire home/apt,2,1,1,150,,,100
194313,Slanted Ivy Vacation Rental,943663,Leah,09-08-2011,100%,47.6191775,-122.3070165,House,Entire home/apt,2,1,0,99,687,2748,200
5470943,Seattle's Central Capitol Hill!,13669439,Matthew,29-03-2014,100%,47.6314647,-122.3084706,Apartment,Entire home/apt,4,1,2,139,1107,5500,
1547337,"Stylish, Sunny Apt. in Capitol Hill",8245715,Kate,19-08-2013,100%,47.61956499,-122.3117297,Apartment,Entire home/apt,2,1,1,100,,,
3932674,Brand new one bedroom in Cap Hill,17770007,Brendan,07-07-2014,100%,47.62039461,-122.3121469,Apartment,Entire home/apt,4,1,1,180,,,
3811955,Crayola Home Green Room-Bunk Bed 2,7354306,Michael,08-07-2013,100%,47.63155653,-122.3019578,House,Shared room,1,1,1,30,,,
6911511,Capitol Hill Victorian Home,13669439,Matthew,29-03-2014,100%,47.62988732,-122.3085917,House,Entire home/apt,6,2.5,3,399,,,500
5040885,Charming 1906 Craftsman,25355782,Jessica,29-12-2014,,47.62906699,-122.3079134,House,Entire home/apt,4,1.5,2,300,,,
1633025,Cozy nook on fantastic Cap Hill ,87587,Margot & Anthony,02-03-2010,100%,47.62271484,-122.3013785,House,Private room,2,1,1,51,,,400
7492006,Charming Cottage Apartment,2555495,Sandra,05-06-2012,50%,47.62118483,-122.3095001,Apartment,Entire home/apt,2,1,1,70,,,
7368959,Cozy Capital Hill Studio,27233816,Eric,04-02-2015,100%,47.62049808,-122.3105914,Apartment,Entire home/apt,2,1,0,104,,,
6934128,Beautiful View Home-Large quietroom,23770394,Randy,15-11-2014,88%,47.62401449,-122.3017607,House,Private room,1,3,1,80,480,,
8409695,Room Available - Capital Hill,44299926,Matthew,15-09-2015,100%,47.62229769,-122.306793,Apartment,Private room,1,1,1,50,,,
7050204,"TL ""Philly"": newly renovated 1 bed",754810,Andy,28-06-2011,96%,47.6224711,-122.2979162,Condominium,Entire home/apt,4,1,1,150,,,500
8926188,CAPITOL HILL REMODEL,44312115,Kevin,16-09-2015,90%,47.61970664,-122.3065471,Apartment,Entire home/apt,4,1,1,125,825,2950,
5297143,Stylish 1BR Capitol Hill Apartment ,24596657,Matt,07-12-2014,90%,47.63223656,-122.3118976,Apartment,Entire home/apt,2,1,1,200,,,
6228211,North Capitol Hill Townhome,32307721,Brian And Lynn,01-05-2015,,47.63131964,-122.3091646,House,Entire home/apt,4,1,2,200,1000,3500,
1815677,2 bedroom house w/hot tub,9510212,Chris,19-10-2013,90%,47.62721635,-122.2999069,House,Entire home/apt,4,1,2,115,990,2790,300
4388148,N CAPITOL HILL STUDIO APARTMENT,3246928,Jordan,13-08-2012,100%,47.62337907,-122.3121025,Apartment,Entire home/apt,2,1,0,85,,,
1432713,"Stay in the ""Single's Movie Bldg""",7700277,Z.,24-07-2013,71%,47.62016661,-122.307855,Apartment,Entire home/apt,2,1,1,120,,,
4454264,Perfectly Located Capitol Hill Home,23113340,Anne,29-10-2014,,47.63793402,-122.3135055,House,Entire home/apt,6,1.5,3,400,,,300
5164194,Beautiful View Home-3rd Foorw/deck,23770394,Randy,15-11-2014,88%,47.62422074,-122.3001855,House,Private room,1,2,1,95,500,1650,
6066570,Classic Beautiful Seattle Home,28710626,David,03-03-2015,,47.6288314,-122.3054096,House,Entire home/apt,14,3.5,6,545,3250,,2000
1880734,"Classic home, heart of Capitol Hill",9791687,Dan & Kris,03-11-2013,100%,47.62304614,-122.304907,House,Entire home/apt,4,2,2,250,,,250
7127036,"Lovely, light filled 1 Bedroom",10662999,Caroline,16-12-2013,,47.62770414,-122.3090231,Apartment,Entire home/apt,2,1,1,150,800,,
10248139,Pullout Bed in CAP HILL on Pike St.,28883039,J. Ildrich,06-03-2015,100%,47.61525216,-122.3120005,Apartment,Shared room,2,1,1,22,,,
1974131,Amazing Studio Apt on Capitol Hill!,9195336,Scooter,02-10-2013,100%,47.62147326,-122.3116375,House,Entire home/apt,4,1,0,120,900,3500,
8306581,Cozy 2BR/2BA Apt. in  Seattle!,43795299,Rob And Ann,09-09-2015,100%,47.6186362,-122.3107987,Apartment,Entire home/apt,5,2,2,140,945,3402,200
6627184,Sunny cottage style home with views,8115582,Tammy,12-08-2013,,47.62162098,-122.3012953,House,Entire home/apt,5,1,2,125,1000,2200,125
2211594,Modern Townhouse in Capitol Hill,11058653,David And Amelia,06-01-2014,100%,47.61781792,-122.3064098,House,Entire home/apt,4,2.5,2,126,,,500
8613792,Room in house,45313817,Nicholas,28-09-2015,,47.62338956,-122.3077671,House,Private room,1,1,1,150,,,
2367298,Adorable Walkable Vintage Apartment,1545100,Erin & Nat,29-12-2011,100%,47.62779335,-122.2989415,Apartment,Entire home/apt,4,1,1,129,,,
7871885,Capitol Hill Carriage House,41487915,Eric,14-08-2015,100%,47.63077279,-122.3033232,House,Entire home/apt,2,1,0,125,700,,200
7025898,"TL ""New York"": renovated 2bed/2bath",754810,Andy,28-06-2011,96%,47.62206057,-122.2986838,Condominium,Entire home/apt,6,2,2,250,,,500
722537,Garden Suite in North Capitol Hill,3731681,Cameron,02-10-2012,100%,47.62995686,-122.30861,Apartment,Entire home/apt,6,1,2,220,1325,3950,
9435279,Spacious Suite on Capitol Hill,46318353,John,11-10-2015,,47.61887381,-122.3100212,Bed & Breakfast,Private room,2,1,1,162,,,
10135468,Modern Master on Capitol Hill,3371229,Chris,25-08-2012,,47.61752599,-122.3065966,House,Private room,3,1,1,52,,,100
2882641,Quiet yet urban Capitol Hill house,13240442,Adam,17-03-2014,100%,47.62297658,-122.3017725,House,Entire home/apt,6,1,3,165,1100,4100,500
7805332,Cozy Studio Near Capitol Hill,16966680,Sam And Lish,18-06-2014,100%,47.62566656,-122.2975985,House,Entire home/apt,2,1,0,88,575,,100
7584142,Capitol Hill MIL (women only),39772105,Tom,28-07-2015,,47.62324212,-122.3030416,Apartment,Shared room,2,1,1,100,,,
1307898,Large Capitol Hill Single Family,6569937,Glenn,25-05-2013,75%,47.62636343,-122.3099271,House,Entire home/apt,9,4.5,5,450,3000,10000,
9435483,Private Getaway Among the Trees,46318353,John,11-10-2015,,47.61954591,-122.308522,Bed & Breakfast,Private room,2,1,1,152,,,
